id          first_name  last_name   gender      party       party_duration  age         married     children_count  homeowner   employed    created_at                 updated_at                 COUNT(1)  
3608        Oleta       Hand        female      republican  58              86          1           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3609        Alana       Graham      male        republican  3               21          0           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3616        Eldred      Lind        male        democrat    16              71          0           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3617        Kale        Mohr        female      democrat    50              83          1           1               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3619        Coty        Connelly    female      republican  31              54          0           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3621        Jerry       Ullrich     male        democrat    40              51          0           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3626        Delphine    Kertzmann   male        democrat    15              77          0           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3628        Shanie      Hand        male        democrat    16              54          0           3               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  6         
3633        Reyna       McGlynn     female      democrat    5               78          0           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3636        Johnpaul    Donnelly    male        republican  2               57          0           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3640        Liliana     Jakubowski  female      green       2               44          1           1               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3643        Lue         Mitchell    female      republican  28              50          0           6               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3647        Waylon      Larson      female      republican  23              34          0           6               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3656        Helmer      D'Amore     female      republican  20              35          1           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3657        Danyka      Hilpert     male        republican  27              49          0           1               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3658        Lola        Rolfson     male        republican  9               20          1           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  6         
3666        Keven       Powlowski   female      republican  40              67          0           5               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3669        Skye        O'Reilly    male        democrat    14              68          0           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3673        Daren       Ernser      female      democrat    31              53          0           8               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3678        Efren       Grant       male        republican  25              48          1           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3681        Madeline    Douglas     male        democrat    29              57          1           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3685        Kylie       Mueller     female      republican  3               18          0           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3686        Donnie      Schiller    female      democrat    55              86          1           4               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3687        Immanuel    Connelly    male        democrat    30              43          0           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3690        Kaylin      Little      male        independen  11              67          0           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3693        Valentina   Wyman       female      republican  29              39          1           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3695        Grayson     Reichel     male        green       8               43          0           3               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  6         
3699        Sincere     Schuster    male        republican  12              22          1           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3702        Juliet      Wolf        male        democrat    48              68          1           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3704        Marcel      O'Hara      male        republican  15              50          0           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3708        Ronaldo     Douglas     female      democrat    30              76          0           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3709        Stevie      Predovic    male        republican  12              84          1           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3710        Brisa       Ratke       male        republican  31              51          0           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3714        Noemy       Langosh     male        republican  12              24          1           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3715        Nella       Kuhic       male        republican  12              70          1           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  5         
3721        Keagan      Streich     female      green       20              49          1           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3741        Bryon       Kuphal      male        democrat    6               27          0           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3742        Laura       Goodwin     male        democrat    20              34          1           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  6         
3743        Kamren      Beahan      female      republican  15              67          0           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3745        Chelsea     Schowalter  male        republican  6               71          0           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3746        Andrew      Haley       female      democrat    26              55          1           3               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  5         
3751        Maynard     Quitzon     female      democrat    12              22          1           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3752        Tyrique     Gleichner   male        republican  4               32          1           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  6         
3756        Walter      Kuvalis     male        republican  12              22          0           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3759        Philip      Morar       female      democrat    16              27          0           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3761        Antwan      Little      male        democrat    3               31          0           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3771        Ian         Greenfelde  female      democrat    16              79          0           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3772        Milo        Streich     male        democrat    57              71          0           3               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3777        Lexi        Runolfsdot  male        democrat    5               79          1           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3787        Nona        Murazik     female      democrat    56              88          1           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3788        Allene      Heidenreic  male        republican  12              22          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3793        Maximillia  Kirlin      male        democrat    40              73          0           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3794        Lilla       Hermann     male        republican  24              42          0           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3796        Carolyn     D'Amore     male        democrat    4               18          1           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3802        Arvid       Durgan      male        republican  7               53          1           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3806        Wiley       Toy         male        democrat    27              45          0           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3811        Haley       Windler     female      green       6               19          0           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3814        Santino     Labadie     male        republican  7               18          0           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3817        Sammy       Lockman     female      republican  10              42          0           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3819        Donnie      Cremin      male        republican  34              90          0           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3820        Trenton     Pfeffer     female      republican  10              24          1           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3823        Olen        Simonis     male        na          6               22          0           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  5         
3824        Marisa      Parisian    female      democrat    2               56          1           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3826        Selmer      Wintheiser  male        democrat    11              58          1           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3832        Abigail     Treutel     female      republican  34              87          1           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3833        Jazmyne     Wuckert     female      democrat    21              60          1           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3838        Foster      Jaskolski   male        republican  22              42          1           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3840        Frederique  Schuppe     male        republican  41              84          1           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3841        Winnifred   McDermott   female      green       8               24          1           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3843        Everett     Trantow     female      republican  7               58          0           6               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3844        Jensen      Gislason    female      democrat    25              80          0           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3845        Regan       Hand        male        republican  61              76          0           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3846        Tristin     Fay         male        republican  28              52          1           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3848        Claudine    Stracke     female      democrat    5               87          0           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3855        Gladys      Terry       female      democrat    58              87          0           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3857        Romaine     Stracke     female      republican  16              86          1           6               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3859        Araceli     Durgan      male        democrat    2               68          1           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3861        April       Gleichner   female      green       8               25          0           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3868        Lon         Marks       female      democrat    23              61          0           0               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3870        Ed          Bartoletti  female      democrat    15              45          0           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3873        Sydni       Mohr        male        democrat    1               40          0           8               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3879        Arlie       Kuphal      female      republican  16              47          0           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3880        Joannie     Herzog      female      democrat    1               88          0           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3881        Kieran      Wintheiser  female      independen  2               26          0           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3887        Cornell     Quigley     female      democrat    27              78          0           8               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  5         
3888        Hans        Okuneva     male        republican  24              34          1           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3891        Karli       Hoppe       male        republican  21              82          0           3               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3895        Chelsea     Collier     male        democrat    6               20          0           6               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3898        Adela       Conroy      female      na          21              32          0           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3900        Nat         Funk        male        republican  39              78          0           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3901        Jedidiah    Moen        female      democrat    60              85          0           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3910        Carroll     Halvorson   female      republican  13              25          1           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3911        Monty       Crooks      male        na          28              84          0           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  5         
3922        Marta       Jast        female      democrat    20              81          1           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  5         
3925        Aaliyah     VonRueden   male        democrat    14              73          0           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  5         
3926        Chasity     Emmerich    female      na          47              63          0           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3931        Clemmie     Schuster    female      republican  7               23          1           8               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3935        Lamont      Roberts     male        democrat    8               18          1           1               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3937        Sheridan    Marks       male        green       14              27          1           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3941        Monica      Howe        male        democrat    15              25          1           3               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3943        Ryann       Bergstrom   female      republican  14              60          0           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3946        Dax         Thompson    female      democrat    17              57          0           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3949        Jeramy      Reichert    male        democrat    25              69          0           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3954        Michale     Ankunding   female      democrat    18              61          0           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3959        Cedrick     Wintheiser  female      republican  10              33          0           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3960        Angelica    Hettinger   male        democrat    60              72          1           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3963        Quinton     Johns       female      democrat    42              59          0           2               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3964        Mike        Okuneva     male        democrat    13              55          0           6               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3966        Melissa     Torp        male        republican  13              23          1           1               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3967        Watson      Mueller     female      independen  10              23          0           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3970        Michelle    Wehner      female      green       4               21          1           8               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3980        Blake       Hartmann    female      democrat    51              63          1           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3981        Antoinette  Quigley     male        democrat    4               23          0           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
3983        Lucie       Roob        female      republican  5               64          1           5               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
3995        Kiana       Hilll       male        republican  15              86          1           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  5         
4001        Kenneth     Kirlin      female      republican  2               22          0           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4002        Lila        Armstrong   female      democrat    8               30          1           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4004        Aurelio     Larkin      male        republican  32              47          0           1               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4007        Art         Dooley      male        independen  18              73          0           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4008        Malcolm     Champlin    female      republican  25              49          1           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4009        Ulises      Waters      female      republican  2               20          1           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4010        Wilber      Bogisich    female      democrat    1               87          0           6               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4011        Jeanne      Price       female      republican  16              80          1           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4012        Jeramy      Kunde       female      na          1               18          0           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4016        Gage        Padberg     female      democrat    30              86          1           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4017        Fabian      Keeling     male        democrat    12              76          1           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4018        Dessie      Stoltenber  male        republican  6               44          0           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4021        Candice     Torp        female      republican  3               23          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4023        Ali         Nienow      female      republican  38              54          0           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4026        Chadrick    Sipes       male        democrat    25              58          1           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4029        Stan        Olson       female      republican  26              81          1           5               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4032        Louie       Ortiz       female      republican  41              68          0           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4048        Bessie      King        male        na          35              82          1           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4053        Alaina      Tromp       male        democrat    8               18          1           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4054        Edythe      Gusikowski  male        democrat    13              59          0           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4055        Harrison    Koss        male        na          36              50          0           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  5         
4059        Joanny      Carroll     male        democrat    15              25          1           1               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4061        Buster      Hodkiewicz  male        green       28              56          1           3               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  7         
4062        Eloise      Padberg     male        green       2               33          0           1               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4063        Jazmyne     Von         female      republican  56              76          1           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4068        Hosea       Mueller     female      democrat    16              50          1           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4069        Brenden     Borer       female      republican  47              64          0           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4071        Deondre     Davis       male        democrat    10              76          1           4               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4072        Heloise     Heaney      male        green       16              60          0           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4082        Ted         Langworth   male        republican  3               29          0           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4090        Florencio   Cronin      female      democrat    11              79          0           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4093        Sienna      Stokes      male        republican  7               19          0           5               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4099        Sincere     Bartoletti  female      republican  7               18          0           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4100        Margie      Lebsack     female      republican  14              24          1           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4104        Beth        Bailey      male        republican  9               43          0           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  5         
4105        Alvis       Feil        male        green       69              86          0           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  5         
4107        Zakary      Hodkiewicz  female      independen  31              62          0           2               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4108        Baron       Cummings    male        republican  16              59          0           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4109        Lesly       Hackett     female      republican  14              26          0           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4113        Kathryn     Wintheiser  male        republican  11              66          0           1               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  5         
4117        Alfreda     McCullough  male        republican  6               45          1           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4120        Olin        Luettgen    female      democrat    32              43          1           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4121        Chandler    D'Amore     female      republican  18              34          0           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4122        Earnestine  Baumbach    female      republican  8               58          0           1               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  5         
4132        Jaylen      Thompson    male        democrat    2               36          0           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4140        Trent       Larson      male        green       24              47          0           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  5         
4141        Brandyn     Dach        female      na          10              25          0           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4144        Cassandre   Schaefer    female      na          45              88          0           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4147        Cathy       McDermott   male        independen  15              38          0           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  5         
4148        Liana       Wehner      male        democrat    12              25          1           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4156        Tre         Friesen     female      democrat    9               81          0           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4157        Blair       Kuphal      female      democrat    7               50          1           1               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4158        Guido       Graham      male        republican  27              53          1           3               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4164        Kara        Trantow     male        democrat    16              29          0           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4165        Jasmin      Watsica     female      republican  34              46          1           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4168        Alisa       Hansen      male        republican  39              76          0           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4170        Guillermo   Rolfson     male        independen  68              89          1           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4172        Sam         Blick       female      democrat    41              69          1           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  7         
4173        Terrell     Dach        male        green       1               34          1           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4175        Amaya       Satterfiel  male        republican  10              23          1           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4179        Morris      Hintz       male        republican  27              48          1           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4180        Anastacio   Schamberge  male        republican  44              90          1           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4182        Hadley      McGlynn     female      republican  7               19          1           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4183        Brant       Cronin      male        democrat    12              31          1           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  5         
4184        Sigrid      Will        female      democrat    22              36          1           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4190        Kadin       Kuhlman     male        republican  48              78          0           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4194        Cornelius   Denesik     female      na          48              79          0           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4198        Andy        Gutkowski   female      republican  2               21          1           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4200        Jillian     Lueilwitz   female      republican  3               40          1           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4202        Audreanne   Kirlin      male        democrat    3               39          1           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4203        Jeramie     Swaniawski  female      democrat    5               71          1           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4207        Aaliyah     Konopelski  female      green       16              39          1           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4208        Emerald     Farrell     female      republican  17              55          0           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4209        Gudrun      Kreiger     male        green       66              78          1           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  5         
4211        Raphaelle   Wuckert     male        republican  15              50          1           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4213        Marian      Lesch       male        democrat    16              72          0           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4219        Clyde       Ondricka    female      republican  24              75          0           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4226        Garry       Effertz     female      republican  57              77          1           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4230        Florence    Dare        female      republican  8               20          1           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4234        Toney       Bernier     female      democrat    5               46          0           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4235        Eva         Graham      female      republican  13              54          1           0               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  6         
4244        Lizeth      Grimes      female      republican  7               25          1           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4247        Irma        Rowe        female      independen  29              78          0           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4249        Kiara       Tillman     male        republican  50              85          0           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4251        Oleta       Kutch       female      republican  3               27          0           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4252        Kamron      Maggio      female      democrat    8               25          1           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4255        Alexanne    Tillman     female      democrat    28              48          0           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4256        Ebba        Runolfsson  male        republican  28              48          1           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4260        Emmet       Satterfiel  female      na          34              68          1           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  4         
4262        Sabryna     Smith       female      republican  12              33          1           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
4263        Maynard     Bogisich    male        republican  8               74          0           5               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700  3         
