id          first_name  last_name   gender      party       party_duration  age         married     children_count  homeowner   employed    created_at                 updated_at
4308        Estefania   Hermann     female      republican  31              42          0           1               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1815        Annabelle   Quitzon     male        republican  59              84          0           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1376        Clementina  Zemlak      female      democrat    60              75          1           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4717        Greg        Brown       female      democrat    16              26          1           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3793        Maximillia  Kirlin      male        democrat    40              73          0           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2199        Kamryn      Kemmer      female      independen  39              58          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1977        April       Okuneva     male        republican  28              71          1           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4394        Ignatius    Gleichner   male        republican  12              79          0           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
654         Darien      Ziemann     female      democrat    5               38          1           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2879        Lew         Rutherford  male        democrat    24              67          0           3               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1450        Maximilian  Schumm      female      republican  22              51          1           8               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2739        Wava        Oberbrunne  female      democrat    21              55          1           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
931         Clement     Murphy      female      republican  13              40          1           0               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
359         Estella     Welch       male        democrat    45              61          0           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4441        Cathrine    Feest       male        republican  11              21          0           2               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
863         Shanny      McDermott   female      democrat    24              45          0           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2239        Julia       Cronin      female      republican  20              32          1           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2925        Cletus      Jacobi      male        democrat    49              70          0           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3818        Cayla       Nolan       male        democrat    21              38          1           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3736        Reva        Abernathy   female      democrat    26              80          1           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1228        Junius      Terry       female      republican  9               23          1           3               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3541        Palma       Smith       male        green       63              90          0           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4145        Ronny       West        male        republican  20              35          0           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2241        Zachary     Hackett     female      republican  27              45          1           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1940        Jennings    Lueilwitz   female      na          12              32          0           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
857         Kelsie      Yost        male        independen  4               89          1           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2796        Genoveva    Lehner      male        democrat    37              88          1           0               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4822        Johann      Stiedemann  female      republican  34              75          1           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3043        Joelle      VonRueden   male        republican  5               19          1           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
140         Therese     Yost        male        democrat    3               19          1           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3213        Easton      Schulist    male        republican  34              52          1           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2427        Ron         West        female      independen  6               65          0           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1055        Michel      Herman      female      democrat    9               31          0           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4968        Fabian      Nolan       male        republican  43              70          0           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3628        Shanie      Hand        male        democrat    16              54          0           3               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1268        Velva       Reynolds    male        republican  42              71          1           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1574        Alvis       Barton      male        green       37              63          0           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4789        Watson      Terry       female      democrat    21              83          1           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
459         Jermaine    Gibson      female      republican  7               67          1           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2878        Keven       Wisoky      male        republican  44              67          0           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1648        Marcel      Brown       female      democrat    9               19          1           2               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4164        Kara        Trantow     male        democrat    16              29          0           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4489        Kevon       Ruecker     female      democrat    19              89          0           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1436        Vinnie      Cronin      male        green       8               46          0           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
774         Paolo       Bogisich    female      republican  40              68          0           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2617        Bradley     Carroll     male        republican  2               82          0           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4744        Roel        Berge       female      republican  5               24          1           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4301        Orin        Gleason     female      green       17              27          1           1               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1883        Vicky       Doyle       male        republican  20              34          0           6               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
8           Arianna     Gottlieb    male        democrat    6               87          1           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2370        Marianne    Christians  male        democrat    3               43          1           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1545        Katarina    Paucek      male        democrat    19              36          1           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1755        Haven       Gulgowski   female      democrat    28              54          1           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
569         River       Buckridge   male        republican  41              55          1           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3186        Gerard      Goodwin     female      republican  58              71          1           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3553        Alisa       Kozey       female      republican  6               38          0           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3085        Adah        Flatley     female      democrat    24              85          0           1               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3514        Columbus    Schmeler    female      republican  7               47          0           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
889         Remington   Reynolds    male        green       8               81          0           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4172        Sam         Blick       female      democrat    41              69          1           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4511        Brannon     Veum        male        democrat    5               77          0           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4923        Allan       Harvey      male        democrat    31              64          1           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4085        Elyse       Lebsack     male        democrat    32              46          0           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4934        Raina       Christians  male        republican  22              64          1           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2599        Ottis       Mills       female      republican  14              35          1           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3038        Markus      O'Keefe     male        independen  28              88          0           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3730        Catherine   West        female      republican  39              82          0           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3792        Ottilie     Wyman       male        democrat    5               77          0           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
200         Idell       Hintz       male        democrat    74              84          1           0               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
511         Leda        O'Connell   male        democrat    6               32          0           2               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3388        Loy         O'Hara      male        democrat    24              53          1           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1263        Osbaldo     Rice        male        democrat    35              66          0           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2084        Alicia      Moore       female      democrat    3               40          0           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4736        Eulalia     Skiles      male        republican  19              65          0           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2910        Sydni       Bartell     female      green       3               21          0           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4554        Estefania   Jaskolski   female      republican  52              89          1           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3742        Laura       Goodwin     male        democrat    20              34          1           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4306        Tabitha     Ledner      male        republican  31              85          0           3               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1           Aiden       Kuhlman     male        democrat    29              71          0           3               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2760        Robin       Stehr       male        green       43              64          1           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
674         Allan       Gislason    male        republican  6               20          1           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3445        Akeem       Nitzsche    male        democrat    27              62          1           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3339        Aubree      Mohr        female      republican  43              53          0           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3804        Genoveva    Haley       male        independen  43              64          1           6               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3520        Annabell    Rogahn      female      democrat    31              45          0           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3592        Irving      Gutmann     female      republican  46              63          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
782         Spencer     Kihn        female      na          16              45          0           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3125        Susan       Stoltenber  female      independen  29              81          1           6               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4827        Israel      Kshlerin    female      democrat    75              86          1           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3440        Rod         Fisher      male        republican  15              41          0           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2349        Anthony     Kuhn        female      democrat    45              61          1           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
850         Melyna      Kemmer      female      republican  12              36          1           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1401        Maximilian  Muller      male        democrat    47              62          0           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4569        Dorian      Beier       female      democrat    3               36          1           2               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3268        Ivy         Kilback     female      republican  56              89          0           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
747         Katarina    Marvin      female      republican  26              41          1           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3984        Aniya       Jones       female      republican  49              82          1           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4768        Tracey      Fahey       male        independen  35              52          1           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
107         Wilfredo    Hermiston   female      na          2               21          0           6               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2123        Hazel       Trantow     male        democrat    46              73          1           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
228         Javon       Macejkovic  female      republican  18              45          1           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4361        Eva         Rosenbaum   female      democrat    50              63          0           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2620        Elisha      Rohan       male        independen  3               44          0           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
62          Ephraim     Osinski     male        republican  55              86          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3908        Johanna     Dicki       male        democrat    6               19          0           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1305        Norbert     Kozey       male        republican  9               41          1           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1197        Gilbert     Legros      male        democrat    12              31          0           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1469        Hilario     Heidenreic  male        green       8               38          0           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1506        Linnea      Schumm      male        republican  49              67          1           8               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4644        Julie       Prohaska    female      republican  16              51          1           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1915        Nichole     Goldner     female      republican  30              59          1           1               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
910         Cecilia     Emard       female      democrat    29              45          0           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
987         Vilma       Ritchie     female      democrat    53              81          0           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3509        Lenny       Kilback     male        democrat    7               72          1           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4235        Eva         Graham      female      republican  13              54          1           0               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4717        Greg        Brown       female      democrat    16              26          1           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
307         Jameson     Beahan      male        democrat    2               39          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3230        Linda       Barton      male        democrat    4               43          0           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3124        Triston     Macejkovic  female      democrat    55              72          1           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4384        Conor       O'Reilly    female      democrat    33              44          0           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4601        Gracie      Becker      male        republican  10              20          0           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
704         Alexis      Crona       female      na          4               25          0           1               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
344         Joannie     DuBuque     female      democrat    17              28          0           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1440        Philip      Bechtelar   female      republican  16              48          0           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1984        Myrtis      Wilderman   female      democrat    20              84          1           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1682        Bonnie      Mante       female      democrat    12              26          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3848        Claudine    Stracke     female      democrat    5               87          0           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3995        Kiana       Hilll       male        republican  15              86          1           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
907         Shannon     Wuckert     female      republican  38              65          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1399        Austen      Heller      female      democrat    45              71          1           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3739        Dayna       Beer        male        republican  18              42          0           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2249        Cory        Marvin      female      republican  49              87          0           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2732        Elinore     Collier     female      na          24              75          1           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
918         Stuart      Robel       female      independen  17              37          1           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
845         Rico        Greenholt   female      republican  4               24          1           8               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2949        Dawson      Olson       male        democrat    47              77          0           8               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2859        Charles     Kling       male        democrat    3               40          1           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3440        Rod         Fisher      male        republican  15              41          0           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4386        Evie        Boyer       female      republican  11              48          1           3               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3925        Aaliyah     VonRueden   male        democrat    14              73          0           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3626        Delphine    Kertzmann   male        democrat    15              77          0           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2181        Nels        Harris      female      republican  36              53          0           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2800        Hilda       Bahringer   female      independen  4               60          0           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1063        Pasquale    Schowalter  male        democrat    8               22          1           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
989         Dino        Nader       female      democrat    21              86          1           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
203         Baylee      Homenick    male        na          32              52          0           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3785        Giovanny    Koelpin     female      republican  2               84          1           8               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2056        Loyce       Muller      female      republican  26              43          1           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3292        Rogelio     Rodriguez   female      democrat    9               32          0           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3139        Phoebe      Considine   male        democrat    44              78          0           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2325        Colton      Gottlieb    female      democrat    10              69          0           1               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
929         Ottilie     Deckow      female      republican  28              51          1           3               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4563        Zander      Wilkinson   female      republican  30              47          0           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
5           Marshall    Osinski     female      republican  50              76          0           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3872        Gregoria    Mayer       female      democrat    21              31          0           1               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
877         Durward     Stroman     male        democrat    24              37          0           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3434        Amos        Schuster    male        green       41              69          1           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4144        Cassandre   Schaefer    female      na          45              88          0           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1564        Neoma       Johnson     female      republican  17              86          0           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3542        Jo          Legros      male        independen  16              37          0           2               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2956        Armand      Medhurst    female      republican  20              48          1           6               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4282        Justine     Effertz     female      independen  3               25          0           6               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
808         Larry       Pfeffer     male        republican  12              65          0           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4210        Blanca      Predovic    male        republican  1               21          1           0               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
483         June        Barton      female      republican  22              44          1           3               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4846        Cruz        Pagac       female      republican  16              37          1           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
436         Keyon       McDermott   female      republican  16              31          1           8               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
188         Afton       Maggio      male        democrat    36              86          1           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4612        Maryse      Blanda      male        democrat    1               27          1           1               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2467        Bernadine   Borer       male        republican  31              47          1           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4974        Dulce       Hickle      male        independen  36              50          1           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4995        Marian      Cormier     male        republican  9               58          1           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2257        Dana        MacGyver    male        republican  52              70          1           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2198        Josefa      Aufderhar   female      na          20              39          0           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1500        Dewayne     Kirlin      male        democrat    3               69          0           8               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
529         Kelly       Ledner      male        democrat    49              80          0           6               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1659        Shemar      Green       female      republican  45              62          0           4               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
862         Milford     Hirthe      female      independen  14              76          0           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1959        Hyman       Grant       male        democrat    42              74          1           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2876        Theresa     Hackett     female      republican  50              81          1           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3052        Jillian     Turcotte    male        republican  38              56          1           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3590        Craig       Auer        male        republican  12              43          1           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4819        Nella       Rogahn      male        republican  1               84          1           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2896        Drake       Cruickshan  female      green       29              44          1           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3970        Michelle    Wehner      female      green       4               21          1           8               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1782        Alysha      Leuschke    female      democrat    2               32          0           5               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1133        Grant       Moore       male        democrat    36              80          0           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3028        Devan       Wintheiser  female      democrat    9               48          1           4               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2210        Winfield    Botsford    male        democrat    19              60          1           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4859        Zechariah   Johnson     female      democrat    34              61          0           3               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4442        Katlyn      Barrows     male        republican  46              77          1           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4100        Margie      Lebsack     female      republican  14              24          1           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2427        Ron         West        female      independen  6               65          0           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
487         Guiseppe    Daniel      female      republican  53              80          0           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
553         Immanuel    Kessler     female      republican  6               22          0           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4581        Brett       Pollich     female      democrat    39              51          1           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3586        Eldon       Hackett     male        democrat    36              72          1           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1373        Victoria    Bode        male        democrat    7               83          1           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2542        Emil        Jerde       female      republican  31              41          0           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3255        Thea        Jerde       female      na          43              75          0           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2864        Armand      Effertz     female      republican  3               49          0           3               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
556         Keyon       Vandervort  female      republican  31              53          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3777        Lexi        Runolfsdot  male        democrat    5               79          1           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
301         Kay         Moore       male        republican  1               62          0           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4815        Ramon       Ratke       female      republican  10              81          1           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4026        Chadrick    Sipes       male        democrat    25              58          1           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1081        Scarlett    Ward        female      democrat    25              58          0           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2823        Conner      Goldner     female      independen  25              36          1           3               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4357        Oscar       Marks       female      independen  41              62          0           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1070        Rhianna     Halvorson   male        green       2               24          0           6               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
921         Lelah       Hane        male        republican  38              74          1           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4920        Jamie       Von         male        republican  14              46          0           1               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
52          Christ      Cole        female      republican  7               26          1           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2789        Lynn        Fay         male        green       15              59          0           1               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3869        Lloyd       Emard       female      republican  46              61          1           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2919        Melany      Moore       male        democrat    5               21          0           8               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
752         Shyanne     Bashirian   male        democrat    30              71          0           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
